,ID,mangaid,subfind_id,ifusize,redshift,lambda_r,star_axis,gas_axis,pa_offset,stel_qual,stel_feature,halpha_qual,halpha_feature
5604,TNG100-394600-IFU-127,1-135536,394600,127,0.0288643010182552,0.14559299727126132,270.5,202.5,68.0,0,0,0,0
5605,TNG100-620916-IFU-127,1-211257,620916,127,0.012161682674712685,0.7175259124929871,82.0,86.0,4.0,2,0,2,0
5606,TNG100-283013-IFU-19,1-634089,283013,19,0.02517798072825481,0.3034120557181001,81.5,,,2,0,0,0
5607,TNG100-284320-IFU-127,1-135142,284320,127,0.02078200089871412,0.4321733819024653,225.5,283.5,58.0,2,0,2,0
5608,TNG100-108061-IFU-37,1-135500,108061,37,0.026416933989213104,0.5467010026773743,171.5,,,2,0,0,0
5609,TNG100-244326-IFU-127,1-135193,244326,127,0.020493329501700068,0.6716186045760427,143.0,107.0,36.0,1,0,1,0
5610,TNG100-175254-IFU-37,1-211266,175254,37,0.024086055133444643,0.6928795053323537,146.5,,,2,0,0,0
5611,TNG100-572608-IFU-127,1-135101,572608,127,0.00918136188324583,0.3132793267208473,302.5,121.5,179.0,2,0,2,0
5612,TNG100-170551-IFU-127,1-210932,170551,127,0.009692519415474948,0.6443060181081688,81.0,,,2,0,0,0
5613,TNG100-17193-IFU-127,1-135059,17193,127,0.03300219278732551,0.3003308975517631,50.0,,,2,0,0,0
5614,TNG100-17205-IFU-61,1-135418,17205,61,0.05571785560315756,0.1864315529063689,47.5,,,2,0,0,0
5615,TNG100-481597-IFU-127,1-135511,481597,127,0.011463302179688538,0.2578377895838013,259.5,,,1,0,0,0
5616,TNG100-288016-IFU-37,1-135534,288016,37,0.01824643790922193,0.0905819644461865,150.5,141.5,9.0,1,0,0,0
5617,TNG100-574418-IFU-61,1-135583,574418,61,0.017940638793933126,0.7005525569479399,202.5,139.5,63.0,2,0,2,2
5618,TNG100-277025-IFU-127,1-211028,277025,127,0.010897248740017363,0.7080839964341304,91.0,63.0,28.0,2,0,0,0
5619,TNG100-486341-IFU-61,1-135524,486341,61,0.02583872154546971,0.7050938759166661,203.0,,,2,0,0,0
5620,TNG100-134875-IFU-19,1-322308,134875,19,0.034539453794825294,0.11024660221068892,332.0,,,0,0,0,0
5621,TNG100-318633-IFU-127,1-198938,318633,127,0.029969277108142425,0.25802388200264914,341.0,343.0,2.0,2,0,0,0
5622,TNG100-354988-IFU-127,1-198831,354988,127,0.008575643223082166,0.7701424032176912,310.0,306.0,4.0,2,0,2,0
5623,TNG100-239253-IFU-127,1-198887,239253,127,0.02972728993342087,0.6587477431397791,124.0,,,1,0,0,0
5624,TNG100-667804-IFU-19,1-199283,667804,19,0.03497960902611789,0.6266370815048407,281.0,,,2,0,0,0
5625,TNG100-208784-IFU-61,1-322336,208784,61,0.040109886451456536,0.24305026609465416,177.5,,,2,0,0,0
5626,TNG100-381147-IFU-61,1-199340,381147,61,0.026633691856209462,0.3387607087015476,328.5,299.0,29.5,1,0,0,0
5627,TNG100-565316-IFU-61,1-322291,565316,61,0.010461891062470058,0.7446781382108668,55.0,57.5,2.5,2,0,2,0
5628,TNG100-147-IFU-19,1-198949,147,19,0.03718741077349515,0.3073598024287081,159.5,,,2,0,0,0
5629,TNG100-570710-IFU-127,1-199321,570710,127,0.00816351093013788,0.6835039580560437,18.0,8.0,10.0,2,0,2,0
5630,TNG100-342048-IFU-127,1-198879,342048,127,0.010362660014158871,0.8047351007128157,148.0,182.5,34.5,2,0,2,0
5631,TNG100-496113-IFU-127,1-199360,496113,127,0.02394939900066875,0.2287800735599711,96.0,145.0,49.0,0,0,0,0
5632,TNG100-447350-IFU-61,1-198885,447350,61,0.031112043459302317,0.507381037220253,190.5,48.0,142.5,2,0,1,0
5633,TNG100-222299-IFU-127,1-569138,222299,127,0.022071095070224558,0.665366565901422,315.5,,,2,0,0,0
5634,TNG100-383950-IFU-91,1-199384,383950,91,0.011801568526371285,0.3760616568788005,28.5,339.5,49.0,2,0,1,0
5635,TNG100-521231-IFU-127,1-199368,521231,127,0.024805700873636614,0.6534775296838142,25.5,26.5,1.0,2,0,2,0
5636,TNG100-358017-IFU-127,1-199224,358017,127,0.027707074919950885,0.772556481222713,322.5,214.0,108.5,1,0,0,0
5637,TNG100-547427-IFU-91,1-321938,547427,91,0.011760369205080546,0.1104941662272902,37.5,,,0,0,0,0
5638,TNG100-546464-IFU-61,1-593698,546464,61,0.022959878826805544,0.7015774239098287,252.5,,,2,0,0,0
5639,TNG100-69528-IFU-127,1-632214,69528,127,0.01841276431043026,0.7635687920697649,180.5,,,2,0,0,0
5640,TNG100-795767-IFU-127,1-322277,795767,127,0.02991503570560664,0.5920523926050553,290.5,19.5,89.0,0,0,2,0
5641,TNG100-477419-IFU-61,1-593702,477419,61,0.02820583948111352,0.6890535499389036,101.0,49.0,52.0,1,0,0,0
5642,TNG100-163680-IFU-127,1-321914,163680,127,0.010837936184548144,0.5142337763531389,321.0,,,2,0,0,0
5643,TNG100-390465-IFU-91,1-321911,390465,91,0.03056860559938017,0.1908857679629251,336.0,141.5,165.5,1,1,0,0
5644,TNG100-31398-IFU-127,1-236176,31398,127,0.020459537702622176,0.7184646200020195,48.0,,,2,0,0,0
5645,TNG100-325809-IFU-37,1-321932,325809,37,0.048981980559349714,0.06587523400970878,32.5,356.5,36.0,1,0,0,0
5646,TNG100-382059-IFU-19,1-322258,382059,19,0.04385757085458895,0.3355762489981359,161.0,145.5,15.5,1,0,1,0
5647,TNG100-440193-IFU-127,1-236175,440193,127,0.058781472749948376,0.3140736486601132,152.0,177.0,25.0,1,0,1,0
5648,TNG100-262681-IFU-127,1-236268,262681,127,0.028162250834848575,0.6333936312858842,127.5,,,1,0,0,0
5649,TNG100-512154-IFU-127,1-322240,512154,127,0.03251094840139205,0.8700328745578846,221.0,222.0,1.0,2,0,2,0
5650,TNG100-149190-IFU-37,1-236158,149190,37,0.05950884196509261,0.6059140422864928,340.5,,,1,0,0,0
5651,TNG100-524262-IFU-61,1-322262,524262,61,0.02356679058103809,0.35866896683377103,319.0,23.0,64.0,1,0,0,0
5652,TNG100-31425-IFU-127,1-321936,31425,127,0.03137871469608201,0.7129222153360087,200.5,,,1,0,0,0
5653,TNG100-76167-IFU-127,1-236303,76167,127,0.014573876166953778,0.7407015616021944,349.5,,,2,0,0,0
5654,TNG100-137894-IFU-127,1-322161,137894,127,0.011751969555848172,0.5122084610609439,39.0,,,2,0,0,0
5655,TNG100-102714-IFU-61,1-322506,102714,61,0.028329405064991563,0.5384319364405808,109.5,,,2,0,0,0
5656,TNG100-332071-IFU-61,1-322451,332071,61,0.0170616262590258,0.43986323662384413,121.5,329.5,152.0,1,0,1,0
5657,TNG100-331701-IFU-127,1-322586,331701,127,0.027585704853881468,0.053566721186243935,99.5,93.0,6.5,0,0,1,0
5658,TNG100-498879-IFU-127,1-322159,498879,127,0.02423351210268555,0.7014706849875282,318.5,321.0,2.5,2,0,2,0
5659,TNG100-146183-IFU-127,1-322575,146183,127,0.029968050881792305,0.8562775589738351,352.0,33.5,41.5,1,0,0,0
5660,TNG100-131057-IFU-127,1-633000,131057,127,0.024534403306914684,0.7755725680520691,215.5,218.0,2.5,1,0,1,0
5661,TNG100-492125-IFU-127,1-322172,492125,127,0.040614483296512426,0.8895748828991813,165.0,140.0,25.0,2,0,2,0
5662,TNG100-351453-IFU-61,1-199287,351453,61,0.036263354659936034,0.4368220950493889,285.5,344.5,59.0,1,0,1,0
5663,TNG100-458784-IFU-127,1-322436,458784,127,0.034158060314418,0.21253331577386045,248.0,313.0,65.0,0,0,0,0
5664,TNG100-556431-IFU-91,1-322581,556431,91,0.01939888430034092,0.6415018151872426,18.5,,,2,0,0,0
5665,TNG100-446012-IFU-127,1-322507,446012,127,0.021976016029730656,0.4041499810627263,108.5,141.0,32.5,1,0,1,0
5666,TNG100-125037-IFU-127,1-322183,125037,127,0.011674712314739485,0.7569512877028883,171.0,,,2,0,0,0
5667,TNG100-523458-IFU-61,1-322353,523458,61,0.012606862116316477,0.3862782506772887,194.5,,,2,0,0,0
5668,TNG100-17217-IFU-19,1-322563,17217,19,0.01920966373814411,0.5875731860556608,127.5,,,2,0,0,0
5669,TNG100-212848-IFU-127,1-593934,212848,127,0.0075578671557710595,0.6004450456272106,342.5,11.0,28.5,2,0,2,0
5670,TNG100-574342-IFU-127,1-456758,574342,127,0.014089292382632825,0.7479642405586688,341.0,347.5,6.5,2,0,2,0
5671,TNG100-157-IFU-37,1-623451,157,37,0.02109363138129889,0.5673066839305226,291.0,,,2,0,0,0
5672,TNG100-552296-IFU-127,1-623416,552296,127,0.01385942516552387,0.7206550729784954,279.5,269.0,10.5,1,0,1,0
5673,TNG100-557749-IFU-127,1-456550,557749,127,0.015270609205922712,0.7480349077924714,156.0,126.5,29.5,2,0,0,0
5674,TNG100-513160-IFU-127,1-456623,513160,127,0.009088559343343856,0.2406764505894549,290.5,232.0,58.5,1,1,2,0
5675,TNG100-431536-IFU-127,1-623608,431536,127,0.0485610015815468,0.2781527596063315,276.0,345.0,69.0,2,0,0,0
5676,TNG100-252997-IFU-91,1-456361,252997,91,0.025082073718055112,0.2566168838765204,219.5,,,2,0,0,0
5677,TNG100-478535-IFU-127,1-456568,478535,127,0.030629201979234563,0.5015075930678742,11.0,7.0,4.0,2,0,2,0
5678,TNG100-76169-IFU-61,1-456556,76169,61,0.01282685706072968,0.1856527580088521,227.5,,,0,0,0,0
5679,TNG100-219035-IFU-91,1-456864,219035,91,0.019525059525886825,0.3849701557725228,316.0,324.0,8.0,1,0,2,0
5680,TNG100-510631-IFU-127,1-457194,510631,127,0.02527639451499657,0.7424279019118601,249.5,67.5,178.0,2,0,2,0
5681,TNG100-114392-IFU-127,1-456909,114392,127,0.03669592495215724,0.16930724089740531,97.0,56.5,40.5,2,0,0,0
5682,TNG100-482814-IFU-61,1-456853,482814,61,0.02663110897941636,0.6584358557812672,168.5,,,2,0,0,0
5683,TNG100-582430-IFU-127,1-623655,582430,127,0.012341504567702038,0.2718350779471497,50.0,43.0,7.0,1,0,1,0
5684,TNG100-131074-IFU-127,1-456614,131074,127,0.015614544038215203,0.2590011553314495,250.5,,,1,0,0,0
5685,TNG100-214459-IFU-37,1-457208,214459,37,0.014668346904035984,0.4879172231144795,230.0,199.0,31.0,2,0,2,0
5686,TNG100-146203-IFU-19,1-404264,146203,19,0.045872545277733205,0.3041391088543687,226.5,118.0,108.5,1,0,1,0
5687,TNG100-437314-IFU-127,1-456861,437314,127,0.04619430910199752,0.6319078416465111,256.5,235.5,21.0,2,0,1,2
5688,TNG100-31355-IFU-127,1-456957,31355,127,0.029042212937654018,0.5278820479505296,295.0,,,2,0,0,0
5689,TNG100-292925-IFU-61,1-404292,292925,61,0.0108709408829489,0.29131319298602915,334.5,,,2,0,0,0
5690,TNG100-476172-IFU-127,1-456672,476172,127,0.013498102578780449,0.7290032636496279,156.0,105.5,50.5,2,0,0,0
5691,TNG100-503289-IFU-127,1-456668,503289,127,0.012116316118589104,0.1055187452083032,283.5,,,0,0,0,0
5692,TNG100-348594-IFU-127,1-457006,348594,127,0.006822171387347013,0.5674843812844994,28.0,,,2,0,0,0
5693,TNG100-163696-IFU-127,1-591253,163696,127,0.0205868299269952,0.7188852837669875,220.5,,,2,0,0,0
5694,TNG100-541242-IFU-127,1-404306,541242,127,0.008689345088535923,0.32842739026382434,330.0,276.5,53.5,1,0,1,0
5695,TNG100-667681-IFU-127,1-623640,667681,127,0.014538653057351891,0.7899154544545843,34.0,,,0,0,0,0
5696,TNG100-496596-IFU-127,1-456716,496596,127,0.012868644037610276,0.6231226189671046,71.0,,,2,0,0,0
5697,TNG100-83322-IFU-61,1-456952,83322,61,0.016269176514191568,0.5467763190379544,85.5,,,2,0,0,0
5698,TNG100-88741-IFU-61,1-456896,88741,61,0.027075081376765658,0.4849420310098865,71.0,,,2,0,0,0
5699,TNG100-96550-IFU-61,1-456972,96550,61,0.02134045268338486,0.6858735729299089,170.0,,,2,0,0,0
5700,TNG100-299433-IFU-127,1-457160,299433,127,0.009307876100939154,0.5919278939899563,204.0,,,2,0,0,0
5701,TNG100-557201-IFU-127,1-623985,557201,127,0.010675863340468602,0.8092139437901009,316.5,303.5,13.0,2,0,2,0
5702,TNG100-528416-IFU-127,1-404358,528416,127,0.01190150934954515,0.8892441621310907,285.5,288.0,2.5,2,0,2,0
5703,TNG100-541578-IFU-19,1-456600,541578,19,0.015802291715862504,0.6122842392077377,35.5,30.5,5.0,2,0,2,0
5704,TNG100-460076-IFU-127,1-456889,460076,127,0.016515779097345515,0.7730848346762458,84.0,162.5,78.5,2,0,1,0
5705,TNG100-401537-IFU-19,1-404160,401537,19,0.023640883521940274,0.2708791408529511,227.0,,,2,0,0,0
5706,TNG100-555091-IFU-37,1-404293,555091,37,0.006804518635780946,0.4931939276445461,37.5,,,2,0,0,0
5707,TNG100-434787-IFU-127,1-457231,434787,127,0.012713960225017357,0.4689602843163605,288.5,,,2,0,0,0
5708,TNG100-154500-IFU-127,1-456832,154500,127,0.010646834379183456,0.5592861863456434,23.5,315.5,68.0,2,0,2,0
5709,TNG100-108019-IFU-127,1-456299,108019,127,0.02471390680621401,0.6190900711476163,116.5,113.5,3.0,2,0,2,0
5710,TNG100-496167-IFU-61,1-456615,496167,61,0.017082727302233012,0.07966504458988258,39.5,110.0,70.5,1,0,0,0
5711,TNG100-561723-IFU-127,1-456905,561723,127,0.009495962421999354,0.6138668474095227,85.0,80.5,4.5,2,0,2,0
5712,TNG100-420816-IFU-127,1-456955,420816,127,0.008373795827323503,0.7905868450013107,80.0,56.0,24.0,2,0,2,0
5713,TNG100-522848-IFU-127,1-456640,522848,127,0.013696764736901231,0.1185276466243052,191.5,223.0,31.5,0,0,0,0
5714,TNG100-724238-IFU-127,1-456828,724238,127,0.020664163325885384,0.5173342398921202,137.0,,,1,0,0,0
5715,TNG100-134885-IFU-127,1-456580,134885,127,0.010777233653343671,0.456407346700614,165.0,,,1,0,0,0
5716,TNG100-484944-IFU-127,1-404242,484944,127,0.017405081742283744,0.8270832316688869,89.0,73.0,16.0,2,0,2,0
5717,TNG100-540374-IFU-127,1-623605,540374,127,0.02233325564288414,0.7968701147819413,348.5,341.5,7.0,2,0,2,0
5718,TNG100-17281-IFU-61,1-456884,17281,61,0.03636604303813727,0.44871159453377774,25.5,,,1,0,0,0
5719,TNG100-393119-IFU-127,1-624022,393119,127,0.008045605717700896,0.3386868426845057,238.0,297.5,59.5,2,0,2,0
5720,TNG100-41681-IFU-61,1-456850,41681,61,0.024389317496390558,0.6661266781002066,153.5,,,2,0,0,0
5721,TNG100-479884-IFU-127,1-456717,479884,127,0.006877200249219444,0.5825091751283511,178.0,,,2,0,0,0
5722,TNG100-344300-IFU-127,1-456916,344300,127,0.02259706555316876,0.5859672868890101,312.0,310.5,1.5,2,0,2,0
5723,TNG100-283643-IFU-127,1-591279,283643,127,0.05889622939797101,0.3997989833075346,257.0,145.0,112.0,0,0,0,0
5724,TNG100-543060-IFU-61,1-457097,543060,61,0.018368407939665703,0.6307242580492178,277.5,278.5,1.0,2,0,2,0
5725,TNG100-593430-IFU-127,1-456877,593430,127,0.01607267134150206,0.4300547864233717,224.5,53.0,171.5,0,0,1,0
5726,TNG100-316355-IFU-61,1-456618,316355,61,0.0241633681392758,0.6678664267510807,339.0,,,2,0,0,0
5727,TNG100-140764-IFU-127,1-456710,140764,127,0.017979421801423184,0.7283640760390835,281.0,,,2,0,0,0
5728,TNG100-165735-IFU-61,1-456714,165735,61,0.006706499763082293,0.4225850014845498,35.0,27.5,7.5,2,0,2,0
5729,TNG100-428617-IFU-127,1-456616,428617,127,0.009260344340114373,0.5885735425943925,167.5,103.5,64.0,2,0,2,0
5730,TNG100-256512-IFU-127,1-457163,256512,127,0.016088490052957115,0.6332983751345401,109.5,117.5,8.0,2,0,2,0
5731,TNG100-396462-IFU-127,1-623893,396462,127,0.013251397011732237,0.492846797437065,94.5,11.5,83.0,2,0,0,0
5732,TNG100-424043-IFU-127,1-457151,424043,127,0.037261660698187135,0.4675127624277173,157.5,144.0,13.5,2,0,2,0
5733,TNG100-125046-IFU-127,1-404164,125046,127,0.01644060561994251,0.5886076337068671,104.0,,,2,0,0,0
5734,TNG100-386429-IFU-127,1-623710,386429,127,0.038588676109575185,0.7729795068430593,204.5,198.5,6.0,2,0,2,0
5735,TNG100-428927-IFU-91,1-404243,428927,91,0.048476919679568985,0.1304735932739072,334.5,343.0,8.5,2,0,2,0
5736,TNG100-231711-IFU-127,1-457147,231711,127,0.01220267363608044,0.1386339075312678,324.5,4.0,39.5,0,0,2,0
5737,TNG100-31455-IFU-61,1-623330,31455,61,0.03562144117800292,0.2893847402033713,91.0,,,0,0,0,0
5738,TNG100-60746-IFU-37,1-456573,60746,37,0.026720845566121032,0.13710708212955658,48.0,,,2,0,0,0
5739,TNG100-417122-IFU-37,1-624291,417122,37,0.029456363939489662,0.7132106666589926,200.0,215.5,15.5,2,0,1,0
5740,TNG100-41599-IFU-127,1-456694,41599,127,0.016671718752514168,0.2511273930348901,107.0,,,1,0,0,0
5741,TNG100-125049-IFU-37,1-623662,125049,37,0.03805218756406037,0.587826972531361,127.0,,,2,0,0,0
5742,TNG100-96559-IFU-37,1-456976,96559,37,0.05296604625839353,0.5805336565143304,96.0,,,2,0,0,0
5743,TNG100-114407-IFU-61,1-456287,114407,61,0.012899688793268013,0.6872637222338718,13.5,,,2,0,0,0
5744,TNG100-584378-IFU-127,1-456564,584378,127,0.03052816836889315,0.8023071502212354,16.5,6.0,10.5,2,0,2,0
5745,TNG100-495934-IFU-127,1-457172,495934,127,0.025562004853783092,0.2619342279757027,247.5,253.5,6.0,1,1,1,0
5746,TNG100-69535-IFU-61,1-456557,69535,61,0.020959704694278453,0.65292538047091,276.5,,,2,0,0,0
5747,TNG100-17199-IFU-127,1-456703,17199,127,0.022351817981006286,0.3228670463213185,174.0,,,2,0,0,0
5748,TNG100-76110-IFU-37,1-457197,76110,37,0.03065100297982748,0.2318117704138491,312.0,,,2,0,0,0
5749,TNG100-559737-IFU-37,1-456565,559737,37,0.024110833469439853,0.19154309819741747,189.0,,,2,0,0,0
5750,TNG100-69542-IFU-127,1-456956,69542,127,0.008062277453943613,0.7168261438293241,314.5,316.0,1.5,2,0,1,0
5751,TNG100-575339-IFU-127,1-456794,575339,127,0.013894517227621458,0.6865780157134879,313.0,313.5,0.5,2,0,2,0
5752,TNG100-358016-IFU-127,1-456859,358016,127,0.02748740543666191,0.1457238132652468,257.0,304.0,47.0,2,0,1,0
5753,TNG100-46-IFU-127,1-457977,46,127,0.01532401140919503,0.5795062046169717,53.0,,,2,0,0,0
5754,TNG100-88694-IFU-91,1-457614,88694,91,0.011958738502749222,0.564234293210676,265.0,230.5,34.5,2,0,1,0
5755,TNG100-491931-IFU-127,1-457790,491931,127,0.0106669631602798,0.7126567085895343,300.0,,,2,0,0,0
5756,TNG100-202638-IFU-127,1-626306,202638,127,0.01279565316661403,0.3539375054264627,158.0,,,2,0,0,0
5757,TNG100-400694-IFU-127,1-458007,400694,127,0.020997194173357474,0.3440880174857367,170.0,163.5,6.5,2,0,0,0
5758,TNG100-210767-IFU-127,1-591700,210767,127,0.02181567221546608,0.6728755667564679,187.0,165.0,22.0,2,0,1,0
5759,TNG100-31621-IFU-127,1-458011,31621,127,0.03162537547396077,0.4188567149356047,347.5,,,0,0,0,0
5760,TNG100-41629-IFU-127,1-522679,41629,127,0.008698262115891819,0.3478893765436419,67.5,,,2,0,0,0
5761,TNG100-494377-IFU-127,1-591690,494377,127,0.020849485000120373,0.71017411686287,17.0,105.0,88.0,2,0,0,0
5762,TNG100-52653-IFU-37,1-457602,52653,37,0.028266175471418107,0.6045318576545897,141.5,,,2,0,0,0
5763,TNG100-455198-IFU-127,1-457562,455198,127,0.045572474988896064,0.588014850752854,201.0,199.5,1.5,2,0,1,0
5764,TNG100-533573-IFU-127,1-522568,533573,127,0.007806945420140625,0.14737538246954168,261.0,304.5,43.5,0,0,2,0
5765,TNG100-76124-IFU-37,1-522651,76124,37,0.014444259483452909,0.4926116907980361,228.0,,,2,0,0,0
5766,TNG100-563727-IFU-61,1-457771,563727,61,0.012464825315938682,0.43250581987755343,232.0,,,2,0,0,0
5767,TNG100-538406-IFU-91,1-568594,538406,91,0.01709847430124419,0.5112858932133069,157.0,,,2,0,0,0
5768,TNG100-413463-IFU-127,1-458047,413463,127,0.018163037427065216,0.5018439447185888,250.5,289.0,38.5,2,0,0,0
5769,TNG100-358585-IFU-127,1-457965,358585,127,0.010926051890611221,0.7784349034172958,281.0,295.0,14.0,2,0,2,0
5770,TNG100-219033-IFU-127,1-457424,219033,127,0.02200178654693284,0.4969684080896794,346.0,,,2,0,0,0
5771,TNG100-573944-IFU-37,1-403619,573944,37,0.01028966775742314,0.6392736592543297,221.5,,,2,0,0,0
5772,TNG100-17271-IFU-61,1-568564,17271,61,0.027243810657322644,0.5400942214353689,37.0,,,2,0,0,0
5773,TNG100-430396-IFU-127,1-457321,430396,127,0.008416919429127161,0.5801156699174238,302.0,301.0,1.0,2,0,2,0
5774,TNG100-366793-IFU-127,1-457265,366793,127,0.010629274360210264,0.549843649134699,147.0,,,2,0,0,0
5775,TNG100-521026-IFU-37,1-403617,521026,37,0.0113749980112741,0.1804528229542245,91.5,,,2,0,0,0
5776,TNG100-197117-IFU-127,1-457401,197117,127,0.02121113869549117,0.5289129748773103,72.5,113.0,40.5,1,0,0,0
5777,TNG100-523435-IFU-127,1-403613,523435,127,0.02171758034824123,0.738396308960691,53.5,42.0,11.5,2,0,2,0
5778,TNG100-57-IFU-127,1-457448,57,127,0.018476284974699792,0.5808341705282248,19.5,,,2,0,0,0
5779,TNG100-88728-IFU-127,1-457386,88728,127,0.01939275401490151,0.4768454321061081,68.5,,,2,0,0,0
5780,TNG100-478358-IFU-127,1-401640,478358,127,0.013296366446894869,0.4482301964130677,358.0,353.0,5.0,1,0,1,0
5781,TNG100-154503-IFU-19,1-457054,154503,19,0.05495988024569773,0.4307521110862864,152.0,,,2,0,0,0
5782,TNG100-60759-IFU-127,1-403662,60759,127,0.012370510462054072,0.32322998558611504,157.5,,,2,0,0,0
5783,TNG100-69561-IFU-91,1-403609,69561,91,0.017705929188856467,0.47163463360475705,125.0,,,2,0,0,0
5784,TNG100-344989-IFU-127,1-624369,344989,127,0.009455262374970522,0.6247534847894926,201.5,148.5,53.0,2,0,2,0
5785,TNG100-355911-IFU-61,1-457402,355911,61,0.05668235504491604,0.16740356169299678,345.5,334.0,11.5,1,0,1,0
5786,TNG100-528966-IFU-127,1-591276,528966,127,0.009412410636731568,0.6244325026750056,68.5,,,2,0,0,0
5787,TNG100-217488-IFU-127,1-457185,217488,127,0.025562433153058905,0.3969033390624157,352.0,,,2,0,0,0
5788,TNG100-216024-IFU-91,1-404199,216024,91,0.008918664250123784,0.593996472183195,193.5,166.0,27.5,2,0,2,0
5789,TNG100-60908-IFU-127,1-624109,60908,127,0.0273544803170574,0.6200226991852814,122.0,,,2,0,0,0
5790,TNG100-223897-IFU-127,1-456996,223897,127,0.03090761674302441,0.6781932990175377,182.0,195.0,13.0,2,0,2,0
5791,TNG100-248164-IFU-61,1-456625,248164,61,0.014868315342931912,0.4536759145095641,219.5,202.0,17.5,2,0,1,0
5792,TNG100-181993-IFU-127,1-456969,181993,127,0.008792153514232258,0.5513059290501358,23.0,38.0,15.0,2,0,2,0
5793,TNG100-13-IFU-61,1-591200,13,61,0.05086035648694656,0.06268754880498943,262.5,,,1,0,0,0
5794,TNG100-447695-IFU-61,1-456981,447695,61,0.01770635946546437,0.31503137475541504,298.0,256.5,41.5,1,0,0,0
5795,TNG100-271731-IFU-127,1-457149,271731,127,0.013926884404796941,0.4702195442154994,72.0,70.0,2.0,2,0,2,0
5796,TNG100-179910-IFU-127,1-457201,179910,127,0.015196554800053332,0.3827237189809701,350.5,,,2,0,0,0
5797,TNG100-247353-IFU-37,1-456649,247353,37,0.022225609617896658,0.4974265878297212,349.5,,,2,0,0,0
5798,TNG100-152046-IFU-37,1-457211,152046,37,0.009189998711870722,0.5199928375641644,286.5,213.5,73.0,2,0,1,0
5799,TNG100-536830-IFU-127,1-456989,536830,127,0.009596779641572123,0.6504209740419447,326.5,,,2,0,0,0
5800,TNG100-313955-IFU-61,1-457156,313955,61,0.06025737403775185,0.7649279945298134,177.5,186.5,9.0,2,0,2,0
5801,TNG100-69574-IFU-127,1-591263,69574,127,0.02538483324717563,0.6076684054706234,283.0,,,1,0,0,0
5802,TNG100-102718-IFU-61,1-457238,102718,61,0.027832528130712745,0.7013784447289626,15.0,,,2,0,0,0
5803,TNG100-519446-IFU-19,1-568582,519446,19,0.015845062050311137,0.4774528993601819,344.5,165.0,179.5,2,0,2,0
5804,TNG100-275534-IFU-91,1-523178,275534,91,0.013647370077296751,0.5435119956708188,300.0,123.5,176.5,2,0,0,0
5805,TNG100-365745-IFU-127,1-626840,365745,127,0.018507007414495333,0.43885585914878206,319.5,129.0,169.5,2,0,2,0
5806,TNG100-202635-IFU-127,1-523188,202635,127,0.026752771695734968,0.6559192404705322,284.0,270.5,13.5,2,0,2,0
5807,TNG100-472418-IFU-127,1-523085,472418,127,0.012702181005266744,0.7215352170325174,311.5,308.0,3.5,2,0,1,0
5808,TNG100-108018-IFU-127,1-458316,108018,127,0.024702557955107986,0.34800678252469097,130.5,154.5,24.0,2,0,1,0
5809,TNG100-321675-IFU-127,1-523211,321675,127,0.02643206609332121,0.6249221542690254,185.0,227.0,42.0,2,0,1,0
5810,TNG100-41591-IFU-61,1-523239,41591,61,0.034688323591817616,0.5718571787863749,281.0,,,2,0,0,0
5811,TNG100-140726-IFU-127,1-457872,140726,127,0.011868591707456223,0.7900349277574323,210.0,210.5,0.5,2,0,2,0
5812,TNG100-349625-IFU-127,1-458301,349625,127,0.008468651501302394,0.6534774771508226,190.0,,,2,0,0,0
5813,TNG100-441574-IFU-127,1-568583,441574,127,0.02230621904914136,0.07540364098709341,48.0,45.5,2.5,0,0,0,0
5814,TNG100-508386-IFU-61,1-523206,508386,61,0.008692377232286077,0.6350793036523736,16.5,339.5,37.0,2,0,2,0
5815,TNG100-447153-IFU-127,1-523167,447153,127,0.02812350000190603,0.28306667298801985,209.5,211.5,2.0,0,0,0,0
5816,TNG100-507775-IFU-91,1-458223,507775,91,0.02148657982465647,0.7186766289294871,322.0,346.0,24.0,2,0,2,0
5817,TNG100-347786-IFU-127,1-627173,347786,127,0.034380875437034795,0.2476715666288873,316.0,312.0,4.0,1,0,0,0
5818,TNG100-511443-IFU-127,1-523203,511443,127,0.021471312639491636,0.4490477679510677,80.0,101.0,21.0,1,0,0,0
5819,TNG100-23-IFU-91,1-458248,23,91,0.017659632426520598,0.5795413457768254,289.0,,,2,0,0,0
5820,TNG100-285482-IFU-19,1-523032,285482,19,0.022635337299161968,0.5633527638027575,187.5,,,2,0,0,0
5821,TNG100-450337-IFU-127,1-523221,450337,127,0.015398565644685334,0.11119946405953683,108.5,342.5,126.0,0,0,0,0
5822,TNG100-324572-IFU-91,1-422947,324572,91,0.035690159313471755,0.0529427756142894,174.0,262.5,88.5,1,0,1,0
5823,TNG100-436642-IFU-127,1-537083,436642,127,0.017611319655431286,0.07272099565709203,0.5,98.0,97.5,0,0,0,0
5824,TNG100-515648-IFU-61,1-537118,515648,61,0.012338292969386171,0.6202660018481956,272.0,,,2,0,0,0
5825,TNG100-175241-IFU-127,1-568619,175241,127,0.0094594064990592,0.18916026037613012,9.0,292.5,76.5,1,0,1,0
5826,TNG100-206-IFU-127,1-568611,206,127,0.0226754545133065,0.39029665624969423,73.0,,,1,0,0,0
5827,TNG100-425337-IFU-127,1-523031,425337,127,0.009682448602866,0.3229672228219636,292.5,,,1,0,0,0
